file,tranche,eng,tier,status,inSize,outSize,saved,ssimMin,ssimMean,dim,renderFail,opens,qpdfOk,secs,note,flagged
arxiv-2607.03437.pdf,arxiv,qpdf,lossless,,2730318,2860095,-4.75,1,1,false,false,true,true,0.55,,
arxiv-2607.03756.pdf,arxiv,hyper,lossless,,2764850,2298426,16.87,1,1,false,false,true,true,0.16,,
arxiv-2607.03756.pdf,arxiv,hyper,q300,,2764850,953232,65.52,0.999,1,false,false,true,true,1.16,,
arxiv-2607.03756.pdf,arxiv,hyper,q150,,2764850,364818,86.81,0.994,0.997,false,false,true,true,0.56,,
arxiv-2607.03756.pdf,arxiv,hyper,q72,,2764850,239995,91.32,0.99,0.996,false,false,true,true,0.32,,
arxiv-2607.03756.pdf,arxiv,gs,lossless,,2764850,2102808,23.94,0.976,0.989,false,false,true,true,0.52,,
arxiv-2607.03756.pdf,arxiv,gs,q300,,2764850,1440780,47.89,0.976,0.989,false,false,true,true,0.58,,
arxiv-2607.03756.pdf,arxiv,gs,q150,,2764850,458291,83.42,0.976,0.987,false,false,true,true,0.57,,
arxiv-2607.03756.pdf,arxiv,gs,q72,,2764850,290980,89.48,0.976,0.987,false,false,true,true,0.73,,
arxiv-2607.03756.pdf,arxiv,mutool,lossless,,2764850,2751238,0.49,0.976,0.99,false,false,true,true,0.02,,
arxiv-2607.03756.pdf,arxiv,mutool,q300,,2764850,1940515,29.81,0.976,0.989,false,false,true,true,0.37,,
arxiv-2607.03756.pdf,arxiv,mutool,q150,,2764850,983316,64.44,0.976,0.987,false,false,true,true,0.36,,
arxiv-2607.03756.pdf,arxiv,mutool,q72,,2764850,744611,73.07,0.976,0.987,false,false,true,true,0.26,,
arxiv-2607.03756.pdf,arxiv,qpdf,lossless,,2764850,2746107,0.68,1,1,false,false,true,true,0.17,,
arxiv-2607.03961.pdf,arxiv,hyper,lossless,,2301704,2301704,0,1,1,false,false,true,true,1.22,,
arxiv-2607.03961.pdf,arxiv,hyper,q300,,2301704,893821,61.17,1,1,false,false,true,true,0.76,,
arxiv-2607.03961.pdf,arxiv,hyper,q150,,2301704,494441,78.52,0.983,0.996,false,false,true,true,0.26,,
arxiv-2607.03961.pdf,arxiv,hyper,q72,,2301704,455857,80.19,0.982,0.995,false,false,true,true,0.22,,
arxiv-2607.03961.pdf,arxiv,gs,lossless,,2301704,878815,61.82,0.994,0.996,false,false,true,true,0.52,,
arxiv-2607.03961.pdf,arxiv,gs,q300,,2301704,147147,93.61,0.863,0.952,false,false,true,true,0.19,,
arxiv-2607.03961.pdf,arxiv,gs,q150,,2301704,138738,93.97,0.863,0.952,false,false,true,true,0.18,,
arxiv-2607.03961.pdf,arxiv,gs,q72,,2301704,138761,93.97,0.863,0.952,false,false,true,true,0.2,,
arxiv-2607.03961.pdf,arxiv,mutool,lossless,,2301704,2218995,3.59,1,1,false,false,true,true,0.03,,
arxiv-2607.03961.pdf,arxiv,mutool,q300,,2301704,1326654,42.36,1,1,false,false,true,true,0.24,,
arxiv-2607.03961.pdf,arxiv,mutool,q150,,2301704,885141,61.54,1,1,false,false,true,true,0.18,,
arxiv-2607.03961.pdf,arxiv,mutool,q72,,2301704,735733,68.04,1,1,false,false,true,true,0.16,,
arxiv-2607.03961.pdf,arxiv,qpdf,lossless,,2301704,2165800,5.9,1,1,false,false,true,true,1.02,,
arxiv-2607.04005.pdf,arxiv,hyper,lossless,,424761,130217,69.34,1,1,false,false,true,true,0.04,,
arxiv-2607.04005.pdf,arxiv,hyper,q300,,424761,130217,69.34,1,1,false,false,true,true,0.04,,
arxiv-2607.04005.pdf,arxiv,hyper,q150,,424761,130217,69.34,1,1,false,false,true,true,0.04,,
arxiv-2607.04005.pdf,arxiv,hyper,q72,,424761,130217,69.34,1,1,false,false,true,true,0.04,,
arxiv-2607.04005.pdf,arxiv,gs,lossless,,424761,134234,68.4,0.987,0.993,false,false,true,true,0.18,,
arxiv-2607.04005.pdf,arxiv,gs,q300,,424761,139840,67.08,0.987,0.993,false,false,true,true,0.17,,
arxiv-2607.04005.pdf,arxiv,gs,q150,,424761,131806,68.97,0.987,0.993,false,false,true,true,0.17,,
arxiv-2607.04005.pdf,arxiv,gs,q72,,424761,131807,68.97,0.987,0.993,false,false,true,true,0.17,,
arxiv-2607.04005.pdf,arxiv,mutool,lossless,,424761,391888,7.74,1,1,false,false,true,true,0.02,,
arxiv-2607.04005.pdf,arxiv,mutool,q300,,424761,391656,7.79,1,1,false,false,true,true,0.03,,
arxiv-2607.04005.pdf,arxiv,mutool,q150,,424761,391656,7.79,1,1,false,false,true,true,0.03,,
arxiv-2607.04005.pdf,arxiv,mutool,q72,,424761,391656,7.79,1,1,false,false,true,true,0.03,,
arxiv-2607.04005.pdf,arxiv,qpdf,lossless,,424761,392510,7.59,1,1,false,false,true,true,0.02,,
arxiv-2607.04047.pdf,arxiv,hyper,lossless,,579996,263600,54.55,1,1,false,false,true,true,0.1,,
arxiv-2607.04047.pdf,arxiv,hyper,q300,,579996,263600,54.55,1,1,false,false,true,true,0.11,,
arxiv-2607.04047.pdf,arxiv,hyper,q150,,579996,263600,54.55,1,1,false,false,true,true,0.1,,
arxiv-2607.04047.pdf,arxiv,hyper,q72,,579996,263600,54.55,1,1,false,false,true,true,0.11,,
arxiv-2607.04047.pdf,arxiv,gs,lossless,,579996,314947,45.7,0.999,1,false,false,true,true,0.27,,
arxiv-2607.04047.pdf,arxiv,gs,q300,,579996,322355,44.42,0.999,1,false,false,true,true,0.27,,
arxiv-2607.04047.pdf,arxiv,gs,q150,,579996,312620,46.1,0.999,1,false,false,true,true,0.27,,
arxiv-2607.04047.pdf,arxiv,gs,q72,,579996,312620,46.1,0.999,1,false,false,true,true,0.34,,
arxiv-2607.04047.pdf,arxiv,mutool,lossless,,579996,480895,17.09,1,1,false,false,true,true,0.03,,
arxiv-2607.04047.pdf,arxiv,mutool,q300,,579996,482230,16.86,1,1,false,false,true,true,0.08,,
arxiv-2607.04047.pdf,arxiv,mutool,q150,,579996,482230,16.86,1,1,false,false,true,true,0.08,,
arxiv-2607.04047.pdf,arxiv,mutool,q72,,579996,482230,16.86,1,1,false,false,true,true,0.08,,
arxiv-2607.04047.pdf,arxiv,qpdf,lossless,,579996,482272,16.85,1,1,false,false,true,true,0.04,,
arxiv-2607.04193.pdf,arxiv,hyper,lossless,,1195871,715850,40.14,1,1,false,false,true,true,0.4,,
arxiv-2607.04193.pdf,arxiv,hyper,q300,,1195871,474232,60.34,1,1,false,false,true,true,0.42,,
arxiv-2607.04193.pdf,arxiv,hyper,q150,,1195871,439565,63.24,1,1,false,false,true,true,0.44,,
arxiv-2607.04193.pdf,arxiv,hyper,q72,,1195871,257804,78.44,1,1,false,false,true,true,0.19,,
arxiv-2607.04193.pdf,arxiv,gs,lossless,,1195871,821833,31.28,0.999,1,false,false,true,true,0.35,,
arxiv-2607.04193.pdf,arxiv,gs,q300,,1195871,668957,44.06,0.999,1,false,false,true,true,0.36,,
arxiv-2607.04193.pdf,arxiv,gs,q150,,1195871,532900,55.44,0.999,1,false,false,true,true,0.36,,
arxiv-2607.04193.pdf,arxiv,gs,q72,,1195871,357726,70.09,0.999,1,false,false,true,true,0.35,,
arxiv-2607.04193.pdf,arxiv,mutool,lossless,,1195871,1125226,5.91,1,1,false,false,true,true,0.03,,
arxiv-2607.04193.pdf,arxiv,mutool,q300,,1195871,859393,28.14,1,1,false,false,true,true,0.11,,
arxiv-2607.04193.pdf,arxiv,mutool,q150,,1195871,761208,36.35,1,1,false,false,true,true,0.12,,
arxiv-2607.04193.pdf,arxiv,mutool,q72,,1195871,543678,54.54,1,1,false,false,true,true,0.1,,
arxiv-2607.04193.pdf,arxiv,qpdf,lossless,,1195871,985453,17.6,1,1,false,false,true,true,0.34,,
arxiv-2607.04335.pdf,arxiv,hyper,lossless,,2242680,2122324,5.37,1,1,false,false,true,true,0.24,,
arxiv-2607.04335.pdf,arxiv,hyper,q300,,2242680,1325813,40.88,0.998,1,false,false,true,true,1.98,,
arxiv-2607.04335.pdf,arxiv,hyper,q150,,2242680,455769,79.68,0.99,0.998,false,false,true,true,0.67,,
arxiv-2607.04335.pdf,arxiv,hyper,q72,,2242680,179269,92.01,0.98,0.995,false,false,true,true,0.34,,
arxiv-2607.04335.pdf,arxiv,gs,lossless,,2242680,2127091,5.15,0.988,0.998,false,false,true,true,0.33,,
arxiv-2607.04335.pdf,arxiv,gs,q300,,2242680,2032881,9.35,0.988,0.998,false,false,true,true,0.3,,
arxiv-2607.04335.pdf,arxiv,gs,q150,,2242680,706975,68.48,0.981,0.996,false,false,true,true,0.37,,
arxiv-2607.04335.pdf,arxiv,gs,q72,,2242680,416803,81.41,0.97,0.993,false,false,true,true,0.43,,
arxiv-2607.04335.pdf,arxiv,mutool,lossless,,2242680,2234546,0.36,1,1,false,false,true,true,0.02,,
arxiv-2607.04335.pdf,arxiv,mutool,q300,,2242680,2027138,9.61,1,1,false,false,true,true,0.26,,
arxiv-2607.04335.pdf,arxiv,mutool,q150,,2242680,775127,65.44,0.991,0.998,false,false,true,true,0.18,,
arxiv-2607.04335.pdf,arxiv,mutool,q72,,2242680,421108,81.22,0.977,0.995,false,false,true,true,0.14,,
arxiv-2607.04335.pdf,arxiv,qpdf,lossless,,2242680,2226100,0.74,1,1,false,false,true,true,0.24,,
arxiv-2607.04467.pdf,arxiv,hyper,lossless,,533445,195208,63.41,1,1,false,false,true,true,0.07,,
arxiv-2607.04467.pdf,arxiv,hyper,q300,,533445,195208,63.41,1,1,false,false,true,true,0.07,,
arxiv-2607.04467.pdf,arxiv,hyper,q150,,533445,195208,63.41,1,1,false,false,true,true,0.07,,
arxiv-2607.04467.pdf,arxiv,hyper,q72,,533445,195208,63.41,1,1,false,false,true,true,0.07,,
arxiv-2607.04467.pdf,arxiv,gs,lossless,,533445,228402,57.18,0.996,0.998,false,false,true,true,0.24,,
arxiv-2607.04467.pdf,arxiv,gs,q300,,533445,234787,55.99,0.996,0.998,false,false,true,true,0.24,,
arxiv-2607.04467.pdf,arxiv,gs,q150,,533445,225915,57.65,0.996,0.998,false,false,true,true,0.22,,
arxiv-2607.04467.pdf,arxiv,gs,q72,,533445,225912,57.65,0.996,0.998,false,false,true,true,0.23,,
arxiv-2607.04467.pdf,arxiv,mutool,lossless,,533445,449742,15.69,1,1,false,false,true,true,0.03,,
arxiv-2607.04467.pdf,arxiv,mutool,q300,,533445,449569,15.72,1,1,false,false,true,true,0.05,,
arxiv-2607.04467.pdf,arxiv,mutool,q150,,533445,449569,15.72,1,1,false,false,true,true,0.05,,
arxiv-2607.04467.pdf,arxiv,mutool,q72,,533445,449569,15.72,1,1,false,false,true,true,0.05,,
arxiv-2607.04467.pdf,arxiv,qpdf,lossless,,533445,450480,15.55,1,1,false,false,true,true,0.03,,
arxiv-2607.04810.pdf,arxiv,hyper,lossless,,425953,168713,60.39,1,1,false,false,true,true,0.06,,
arxiv-2607.04810.pdf,arxiv,hyper,q300,,425953,168713,60.39,1,1,false,false,true,true,0.06,,
arxiv-2607.04810.pdf,arxiv,hyper,q150,,425953,168713,60.39,1,1,false,false,true,true,0.06,,
arxiv-2607.04810.pdf,arxiv,hyper,q72,,425953,168713,60.39,1,1,false,false,true,true,0.06,,
arxiv-2607.04810.pdf,arxiv,gs,lossless,,425953,214379,49.67,0.999,1,false,false,true,true,0.2,,
arxiv-2607.04810.pdf,arxiv,gs,q300,,425953,221083,48.1,0.999,1,false,false,true,true,0.2,,
arxiv-2607.04810.pdf,arxiv,gs,q150,,425953,211752,50.29,1,1,false,false,true,true,0.27,,
arxiv-2607.04810.pdf,arxiv,gs,q72,,425953,211751,50.29,1,1,false,false,true,true,0.2,,
arxiv-2607.04810.pdf,arxiv,mutool,lossless,,425953,375178,11.92,1,1,false,false,true,true,0.03,,
arxiv-2607.04810.pdf,arxiv,mutool,q300,,425953,375056,11.95,1,1,false,false,true,true,0.04,,
arxiv-2607.04810.pdf,arxiv,mutool,q150,,425953,375056,11.95,1,1,false,false,true,true,0.04,,
arxiv-2607.04810.pdf,arxiv,mutool,q72,,425953,375056,11.95,1,1,false,false,true,true,0.05,,
arxiv-2607.04810.pdf,arxiv,qpdf,lossless,,425953,375897,11.75,1,1,false,false,true,true,0.02,,
arxiv-2607.04843.pdf,arxiv,hyper,lossless,,474262,196491,58.57,1,1,false,false,true,true,0.07,,
arxiv-2607.04843.pdf,arxiv,hyper,q300,,474262,196491,58.57,1,1,false,false,true,true,0.07,,
arxiv-2607.04843.pdf,arxiv,hyper,q150,,474262,196491,58.57,1,1,false,false,true,true,0.07,,
arxiv-2607.04843.pdf,arxiv,hyper,q72,,474262,196491,58.57,1,1,false,false,true,true,0.07,,
arxiv-2607.04843.pdf,arxiv,gs,lossless,,474262,256621,45.89,0.994,0.999,false,false,true,true,0.23,,
arxiv-2607.04843.pdf,arxiv,gs,q300,,474262,262765,44.59,0.994,0.999,false,false,true,true,0.22,,
arxiv-2607.04843.pdf,arxiv,gs,q150,,474262,253993,46.44,0.994,0.999,false,false,true,true,0.22,,
arxiv-2607.04843.pdf,arxiv,gs,q72,,474262,253993,46.44,0.994,0.999,false,false,true,true,0.24,,
arxiv-2607.04843.pdf,arxiv,mutool,lossless,,474262,409969,13.56,1,1,false,false,true,true,0.03,,
arxiv-2607.04843.pdf,arxiv,mutool,q300,,474262,409491,13.66,1,1,false,false,true,true,0.05,,
arxiv-2607.04843.pdf,arxiv,mutool,q150,,474262,409491,13.66,1,1,false,false,true,true,0.05,,
arxiv-2607.04843.pdf,arxiv,mutool,q72,,474262,409491,13.66,1,1,false,false,true,true,0.05,,
arxiv-2607.04843.pdf,arxiv,qpdf,lossless,,474262,410477,13.45,1,1,false,false,true,true,0.02,,
arxiv-2607.04911.pdf,arxiv,hyper,lossless,,604656,450608,25.48,0.994,0.999,false,false,true,true,0.35,,
arxiv-2607.04911.pdf,arxiv,hyper,q300,,604656,355721,41.17,0.994,0.998,false,false,true,true,0.49,,
arxiv-2607.04911.pdf,arxiv,hyper,q150,,604656,317927,47.42,0.994,0.998,false,false,true,true,0.43,,
arxiv-2607.04911.pdf,arxiv,hyper,q72,,604656,212811,64.8,0.988,0.995,false,false,true,true,0.2,,
arxiv-2607.04911.pdf,arxiv,gs,lossless,,604656,670426,-10.88,0.999,1,false,false,true,true,0.38,,
arxiv-2607.04911.pdf,arxiv,gs,q300,,604656,601468,0.53,0.999,1,false,false,true,true,0.39,,
arxiv-2607.04911.pdf,arxiv,gs,q150,,604656,479420,20.71,0.999,0.999,false,false,true,true,0.41,,
arxiv-2607.04911.pdf,arxiv,gs,q72,,604656,283000,53.2,0.99,0.996,false,false,true,true,0.44,,
arxiv-2607.04911.pdf,arxiv,mutool,lossless,,604656,600081,0.76,1,1,false,false,true,true,0.02,,
arxiv-2607.04911.pdf,arxiv,mutool,q300,,604656,583378,3.52,1,1,false,false,true,true,0.11,,
arxiv-2607.04911.pdf,arxiv,mutool,q150,,604656,510387,15.59,0.999,1,false,false,true,true,0.11,,
arxiv-2607.04911.pdf,arxiv,mutool,q72,,604656,281878,53.38,0.99,0.996,false,false,true,true,0.09,,
arxiv-2607.04911.pdf,arxiv,qpdf,lossless,,604656,508082,15.97,1,1,false,false,true,true,0.31,,
arxiv-2607.04919.pdf,arxiv,hyper,lossless,,517762,226255,56.3,1,1,false,false,true,true,0.09,,
arxiv-2607.04919.pdf,arxiv,hyper,q300,,517762,225132,56.52,1,1,false,false,true,true,0.08,,
arxiv-2607.04919.pdf,arxiv,hyper,q150,,517762,224651,56.61,1,1,false,false,true,true,0.07,,
arxiv-2607.04919.pdf,arxiv,hyper,q72,,517762,224543,56.63,1,1,false,false,true,true,0.08,,
arxiv-2607.04919.pdf,arxiv,gs,lossless,,517762,283387,45.27,1,1,false,false,true,true,0.25,,
arxiv-2607.04919.pdf,arxiv,gs,q300,,517762,289639,44.06,1,1,false,false,true,true,0.26,,
arxiv-2607.04919.pdf,arxiv,gs,q150,,517762,281059,45.72,1,1,false,false,true,true,0.26,,
arxiv-2607.04919.pdf,arxiv,gs,q72,,517762,280836,45.76,1,1,false,false,true,true,0.26,,
arxiv-2607.04919.pdf,arxiv,mutool,lossless,,517762,394970,23.72,1,1,false,false,true,true,0.03,,
arxiv-2607.04919.pdf,arxiv,mutool,q300,,517762,389572,24.76,0.881,0.985,false,false,true,true,0.36,,
arxiv-2607.04919.pdf,arxiv,mutool,q150,,517762,389572,24.76,0.881,0.985,false,false,true,true,0.35,,
arxiv-2607.04919.pdf,arxiv,mutool,q72,,517762,389572,24.76,0.881,0.985,false,false,true,true,0.35,,
arxiv-2607.04919.pdf,arxiv,qpdf,lossless,,517762,452978,12.51,1,1,false,false,true,true,0.03,,
arxiv-2607.04920.pdf,arxiv,hyper,lossless,,2765021,2212623,19.98,1,1,false,false,true,true,1.61,,
arxiv-2607.04920.pdf,arxiv,hyper,q300,,2765021,1105813,60.01,0.998,1,false,false,true,true,0.9,,
arxiv-2607.04920.pdf,arxiv,hyper,q150,,2765021,562457,79.66,0.99,0.999,false,false,true,true,0.55,,
arxiv-2607.04920.pdf,arxiv,hyper,q72,,2765021,404377,85.38,0.988,0.998,false,false,true,true,0.41,,
arxiv-2607.04920.pdf,arxiv,gs,lossless,,2765021,1856880,32.84,0.985,0.992,false,false,true,true,1.29,,
arxiv-2607.04920.pdf,arxiv,gs,q300,,2765021,1512138,45.31,0.27,0.894,false,false,true,true,1.25,,true
arxiv-2607.04920.pdf,arxiv,gs,q150,,2765021,778722,71.84,0.27,0.893,false,false,true,true,10.72,,true
arxiv-2607.04920.pdf,arxiv,gs,q72,,2765021,478368,82.7,0.27,0.893,false,false,true,true,10.81,,true
arxiv-2607.04920.pdf,arxiv,mutool,lossless,,2765021,2578758,6.74,1,1,false,false,true,true,0.03,,
arxiv-2607.04920.pdf,arxiv,mutool,q300,,2765021,2378674,13.97,0.999,1,false,false,true,true,0.65,,
arxiv-2607.04920.pdf,arxiv,mutool,q150,,2765021,1538674,44.35,0.999,1,false,false,true,true,0.41,,
arxiv-2607.04920.pdf,arxiv,mutool,q72,,2765021,926944,66.48,0.992,0.999,false,false,true,true,0.25,,
arxiv-2607.04920.pdf,arxiv,qpdf,lossless,,2765021,2597587,6.06,1,1,false,false,true,true,1.4,,
arxiv-2607.04942.pdf,arxiv,hyper,lossless,,7895286,7895286,0,1,1,false,false,true,true,1.81,,
arxiv-2607.04942.pdf,arxiv,hyper,q300,,7895286,1372549,82.62,0.997,1,false,false,true,true,1.67,,
arxiv-2607.04942.pdf,arxiv,hyper,q150,,7895286,839154,89.37,0.997,0.999,false,false,true,true,1.04,,
arxiv-2607.04942.pdf,arxiv,hyper,q72,,7895286,564849,92.85,0.997,0.999,false,false,true,true,0.74,,
arxiv-2607.04942.pdf,arxiv,gs,lossless,,7895286,4102645,48.04,0.997,0.999,false,false,true,true,1.26,,
arxiv-2607.04942.pdf,arxiv,gs,q300,,7895286,3359697,57.45,0.997,0.999,false,false,true,true,1.24,,
arxiv-2607.04942.pdf,arxiv,gs,q150,,7895286,2374171,69.93,0.997,0.998,false,false,true,true,1.55,,
arxiv-2607.04942.pdf,arxiv,gs,q72,,7895286,2100713,73.39,0.997,0.998,false,false,true,true,1.6,,
arxiv-2607.04942.pdf,arxiv,mutool,lossless,,7895286,7688298,2.62,1,1,false,false,true,true,0.07,,
arxiv-2607.04942.pdf,arxiv,mutool,q300,,7895286,1401308,82.25,0.943,0.984,false,false,true,true,0.42,,
arxiv-2607.04942.pdf,arxiv,mutool,q150,,7895286,1067206,86.48,0.943,0.983,false,false,true,true,0.4,,
arxiv-2607.04942.pdf,arxiv,mutool,q72,,7895286,858190,89.13,0.943,0.983,false,false,true,true,0.34,,
arxiv-2607.04942.pdf,arxiv,qpdf,lossless,,7895286,9823573,-24.42,1,1,false,false,true,true,1.49,,
arxiv-2607.04975.pdf,arxiv,hyper,lossless,,4739140,4348018,8.25,1,1,false,false,true,true,1.32,,
arxiv-2607.04975.pdf,arxiv,hyper,q300,,4739140,1474194,68.89,1,1,false,false,true,true,0.76,,
arxiv-2607.04975.pdf,arxiv,hyper,q150,,4739140,1116855,76.43,1,1,false,false,true,true,0.7,,
arxiv-2607.04975.pdf,arxiv,hyper,q72,,4739140,513886,89.16,1,1,false,false,true,true,0.27,,
arxiv-2607.04975.pdf,arxiv,gs,lossless,,4739140,2666228,43.74,1,1,false,false,true,true,0.3,,
arxiv-2607.04975.pdf,arxiv,gs,q300,,4739140,2235199,52.84,1,1,false,false,true,true,0.32,,
arxiv-2607.04975.pdf,arxiv,gs,q150,,4739140,1331828,71.9,1,1,false,false,true,true,1.83,,
arxiv-2607.04975.pdf,arxiv,gs,q72,,4739140,579863,87.76,1,1,false,false,true,true,1.98,,
arxiv-2607.04975.pdf,arxiv,mutool,lossless,,4739140,4713968,0.53,1,1,false,false,true,true,0.02,,
arxiv-2607.04975.pdf,arxiv,mutool,q300,,4739140,1857285,60.81,1,1,false,false,true,true,0.22,,
arxiv-2607.04975.pdf,arxiv,mutool,q150,,4739140,1490328,68.55,1,1,false,false,true,true,0.24,,
arxiv-2607.04975.pdf,arxiv,mutool,q72,,4739140,578833,87.79,1,1,false,false,true,true,0.17,,
arxiv-2607.04975.pdf,arxiv,qpdf,lossless,,4739140,4350507,8.2,1,1,false,false,true,true,1.27,,
arxiv-2607.04977.pdf,arxiv,hyper,lossless,,2499364,2228672,10.83,1,1,false,false,true,true,0.86,,
arxiv-2607.04977.pdf,arxiv,hyper,q300,,2499364,471416,81.14,0.999,1,false,false,true,true,0.32,,
arxiv-2607.04977.pdf,arxiv,hyper,q150,,2499364,437715,82.49,0.998,1,false,false,true,true,0.34,,
arxiv-2607.04977.pdf,arxiv,hyper,q72,,2499364,425053,82.99,0.998,1,false,false,true,true,0.37,,
arxiv-2607.04977.pdf,arxiv,gs,lossless,,2499364,531823,78.72,0.994,0.998,false,false,true,true,1.03,,
arxiv-2607.04977.pdf,arxiv,gs,q300,,2499364,622898,75.08,0.963,0.994,false,false,true,true,0.91,,
arxiv-2607.04977.pdf,arxiv,gs,q150,,2499364,333229,86.67,0.963,0.994,false,false,true,true,0.85,,
arxiv-2607.04977.pdf,arxiv,gs,q72,,2499364,299784,88.01,0.963,0.994,false,false,true,true,0.87,,
arxiv-2607.04977.pdf,arxiv,mutool,lossless,,2499364,2399945,3.98,1,1,false,false,true,true,0.04,,
arxiv-2607.04977.pdf,arxiv,mutool,q300,,2499364,642245,74.3,0.983,0.998,false,false,true,true,0.17,,
arxiv-2607.04977.pdf,arxiv,mutool,q150,,2499364,607213,75.71,0.983,0.998,false,false,true,true,0.18,,
arxiv-2607.04977.pdf,arxiv,mutool,q72,,2499364,596030,76.15,0.983,0.998,false,false,true,true,0.16,,
arxiv-2607.04977.pdf,arxiv,qpdf,lossless,,2499364,2415814,3.34,1,1,false,false,true,true,0.8,,
arxiv-2607.04993.pdf,arxiv,hyper,lossless,,3166866,2691126,15.02,1,1,false,false,true,true,3.32,,
arxiv-2607.04993.pdf,arxiv,hyper,q300,,3166866,2339532,26.12,1,1,false,false,true,true,3.1,,
arxiv-2607.04993.pdf,arxiv,hyper,q150,,3166866,1089763,65.59,1,1,false,false,true,true,0.88,,
arxiv-2607.04993.pdf,arxiv,hyper,q72,,3166866,505136,84.05,1,1,false,false,true,true,0.5,,
arxiv-2607.04993.pdf,arxiv,gs,lossless,,3166866,3462426,-9.33,0.975,0.988,false,false,true,true,1.74,,
arxiv-2607.04993.pdf,arxiv,gs,q300,,3166866,3292010,-3.95,0.975,0.988,false,false,true,true,1.73,,
arxiv-2607.04993.pdf,arxiv,gs,q150,,3166866,1682091,46.88,0.975,0.988,false,false,true,true,1.43,,
arxiv-2607.04993.pdf,arxiv,gs,q72,,3166866,849081,73.19,0.975,0.988,false,false,true,true,1.21,,
arxiv-2607.04993.pdf,arxiv,mutool,lossless,,3166866,3019023,4.67,1,1,false,false,true,true,0.05,,
arxiv-2607.04993.pdf,arxiv,mutool,q300,,3166866,2828452,10.69,1,1,false,false,true,true,0.43,,
arxiv-2607.04993.pdf,arxiv,mutool,q150,,3166866,1452916,54.12,1,1,false,false,true,true,0.29,,
arxiv-2607.04993.pdf,arxiv,mutool,q72,,3166866,871074,72.49,1,1,false,false,true,true,0.22,,
arxiv-2607.04993.pdf,arxiv,qpdf,lossless,,3166866,3019856,4.64,1,1,false,false,true,true,2.97,,
arxiv-2607.05000.pdf,arxiv,hyper,lossless,,1225213,918967,25,1,1,false,false,true,true,0.11,,
arxiv-2607.05000.pdf,arxiv,hyper,q300,,1225213,916180,25.22,1,1,false,false,true,true,0.12,,
arxiv-2607.05000.pdf,arxiv,hyper,q150,,1225213,916180,25.22,1,1,false,false,true,true,0.11,,
arxiv-2607.05000.pdf,arxiv,hyper,q72,,1225213,916180,25.22,1,1,false,false,true,true,0.12,,
arxiv-2607.05000.pdf,arxiv,gs,lossless,,1225213,172893,85.89,0.988,0.995,false,false,true,true,0.41,,
arxiv-2607.05000.pdf,arxiv,gs,q300,,1225213,365799,70.14,0.988,0.995,false,false,true,true,0.42,,
arxiv-2607.05000.pdf,arxiv,gs,q150,,1225213,167299,86.35,0.988,0.995,false,false,true,true,0.46,,
arxiv-2607.05000.pdf,arxiv,gs,q72,,1225213,167296,86.35,0.988,0.995,false,false,true,true,0.4,,
arxiv-2607.05000.pdf,arxiv,mutool,lossless,,1225213,1151278,6.03,1,1,false,false,true,true,0.03,,
arxiv-2607.05000.pdf,arxiv,mutool,q300,,1225213,1150345,6.11,0.984,0.997,false,false,true,true,0.06,,
arxiv-2607.05000.pdf,arxiv,mutool,q150,,1225213,1150345,6.11,0.984,0.997,false,false,true,true,0.06,,
arxiv-2607.05000.pdf,arxiv,mutool,q72,,1225213,1150345,6.11,0.984,0.997,false,false,true,true,0.07,,
arxiv-2607.05000.pdf,arxiv,qpdf,lossless,,1225213,1156275,5.63,1,1,false,false,true,true,0.04,,
arxiv-2607.05017.pdf,arxiv,hyper,lossless,,604807,517335,14.46,1,1,false,false,true,true,0.22,,
arxiv-2607.05017.pdf,arxiv,hyper,q300,,604807,517335,14.46,1,1,false,false,true,true,0.21,,
arxiv-2607.05017.pdf,arxiv,hyper,q150,,604807,517335,14.46,1,1,false,false,true,true,0.22,,
arxiv-2607.05017.pdf,arxiv,hyper,q72,,604807,517335,14.46,1,1,false,false,true,true,0.26,,
arxiv-2607.05017.pdf,arxiv,gs,lossless,,604807,498848,17.52,0.999,0.999,false,false,true,true,0.48,,
arxiv-2607.05017.pdf,arxiv,gs,q300,,604807,505726,16.38,0.999,0.999,false,false,true,true,0.44,,
arxiv-2607.05017.pdf,arxiv,gs,q150,,604807,496544,17.9,0.999,0.999,false,false,true,true,0.43,,
arxiv-2607.05017.pdf,arxiv,gs,q72,,604807,496541,17.9,0.999,0.999,false,false,true,true,0.44,,
arxiv-2607.05017.pdf,arxiv,mutool,lossless,,604807,518790,14.22,1,1,false,false,true,true,0.03,,
arxiv-2607.05017.pdf,arxiv,mutool,q300,,604807,516301,14.63,1,1,false,false,true,true,0.22,,
arxiv-2607.05017.pdf,arxiv,mutool,q150,,604807,516301,14.63,1,1,false,false,true,true,0.21,,
arxiv-2607.05017.pdf,arxiv,mutool,q72,,604807,516301,14.63,1,1,false,false,true,true,0.21,,
arxiv-2607.05017.pdf,arxiv,qpdf,lossless,,604807,518099,14.34,1,1,false,false,true,true,0.09,,
arxiv-2607.05046.pdf,arxiv,hyper,lossless,,1588999,898608,43.45,1,1,false,false,true,true,0.54,,
arxiv-2607.05046.pdf,arxiv,hyper,q300,,1588999,764782,51.87,0.999,1,false,false,true,true,0.79,,
arxiv-2607.05046.pdf,arxiv,hyper,q150,,1588999,476141,70.04,0.994,0.999,false,false,true,true,0.45,,
